State,Year-Month,Price per kilogram
Sinaloa,2011-11,10.344090909090909
Sinaloa,2011-12,10.334999999999999
Sinaloa,2012-01,10.826538461538462
Sinaloa,2012-02,10.96125
Sinaloa,2012-03,11.42375
Sinaloa,2012-04,11.419583333333334
Sinaloa,2012-05,11.449615384615385
Sinaloa,2012-06,11.657307692307691
Sinaloa,2012-07,11.715
Sinaloa,2012-08,11.715
Sinaloa,2012-09,11.714999999999998
Sinaloa,2012-10,11.715
Sinaloa,2012-11,11.715000000000002
Sinaloa,2012-12,11.638846153846155
Sinaloa,2013-01,12.206153846153846
Sinaloa,2013-02,12.22318181818182
Sinaloa,2013-03,12.284999999999998
Sinaloa,2013-04,12.668076923076923
Sinaloa,2013-05,12.7
Sinaloa,2013-06,12.700000000000001
Sinaloa,2013-07,12.700000000000001
Sinaloa,2013-08,12.7
Sinaloa,2013-09,12.700000000000001
Sinaloa,2013-10,12.7
Sinaloa,2013-11,12.700000000000001
Sinaloa,2013-12,12.700000000000001
Sinaloa,2014-01,12.736923076923079
Sinaloa,2014-02,12.7
Sinaloa,2014-03,12.707083333333335
Sinaloa,2014-04,12.700000000000001
Sinaloa,2014-05,12.700000000000001
Sinaloa,2014-06,12.7
Sinaloa,2014-07,12.7
Sinaloa,2014-08,12.7
Sinaloa,2014-09,12.7
Sinaloa,2014-10,12.700000000000001
Sinaloa,2014-11,12.7
Sinaloa,2014-12,12.711428571428572
Sinaloa,2015-01,12.807692307692308
Sinaloa,2015-02,12.865000000000002
Sinaloa,2015-03,12.865
Sinaloa,2015-04,12.865
Sinaloa,2015-05,12.865
Sinaloa,2015-06,12.805
Sinaloa,2015-07,12.735
Sinaloa,2015-08,12.735000000000001
Sinaloa,2015-09,12.735
Sinaloa,2015-10,12.735000000000001
Sinaloa,2015-11,12.735000000000001
Sinaloa,2015-12,12.735
Sinaloa,2016-01,12.740416666666667
Sinaloa,2016-02,12.735
Sinaloa,2016-03,12.735000000000001
Sinaloa,2016-04,12.735000000000001
Sinaloa,2016-05,12.735000000000001
Sinaloa,2016-06,12.735000000000001
Sinaloa,2016-07,12.735000000000001
Sinaloa,2016-08,12.735
Sinaloa,2016-09,12.735
Sinaloa,2016-10,12.735000000000001
Sinaloa,2016-11,12.735000000000001
Sinaloa,2016-12,13.039615384615386
Sinaloa,2017-01,13.341923076923077
Sinaloa,2017-02,13.4
Sinaloa,2017-03,13.400000000000002
Sinaloa,2017-04,13.4
Sinaloa,2017-05,13.338333333333333
Sinaloa,2017-06,13.215
Sinaloa,2017-07,13.215
Sinaloa,2017-08,13.215
Sinaloa,2017-09,13.215
Sinaloa,2017-10,13.215
Sinaloa,2017-11,13.214999999999998
Sinaloa,2017-12,13.214999999999998
Sinaloa,2018-01,13.317692307692308
Sinaloa,2018-02,13.52727272727273
Sinaloa,2018-03,13.581363636363637
Sinaloa,2018-04,13.772307692307692
Sinaloa,2018-05,13.787307692307694
Sinaloa,2018-06,13.790000000000001
Sinaloa,2018-07,13.790000000000001
Sinaloa,2018-08,13.790000000000001
Sinaloa,2018-09,13.79
Sinaloa,2018-10,13.790357142857143
Sinaloa,2018-11,13.813181818181818
Sinaloa,2018-12,13.963846153846154
Sinaloa,2019-01,14.040000000000001
Sinaloa,2019-02,14.04
Sinaloa,2019-03,14.04
Sinaloa,2019-04,14.04
Sinaloa,2019-05,14.086153846153847
Sinaloa,2019-06,14.089999999999998
Sinaloa,2019-07,14.2525
Sinaloa,2019-08,14.264999999999999
Sinaloa,2019-09,14.19590909090909
Sinaloa,2019-10,14.46269230769231
Sinaloa,2019-11,14.75
Sinaloa,2019-12,14.79125
Sinaloa,2020-01,14.918846153846154
Sinaloa,2020-02,14.915
Sinaloa,2020-03,15.028333333333334
Sinaloa,2020-04,15.070833333333333
Sinaloa,2020-05,15.077272727272726
Sinaloa,2020-06,
Sinaloa,2020-07,15.0625
Sinaloa,2020-08,15.084999999999999
Sinaloa,2020-09,15.077916666666667
Sinaloa,2020-10,15.084999999999999
Sinaloa,2020-11,15.109545454545456
Sinaloa,2020-12,15.115
Sinaloa,2021-01,15.115
Sinaloa,2021-02,15.341363636363637
Sinaloa,2021-03,15.695
Sinaloa,2021-04,15.718333333333334
Sinaloa,2021-05,15.719583333333333
Sinaloa,2021-06,15.735384615384616
Sinaloa,2021-07,16.68730769230769
Sinaloa,2021-08,17.08576923076923
Sinaloa,2021-09,17.086153846153845
Sinaloa,2021-10,17.085
Sinaloa,2021-11,17.085
Sinaloa,2021-12,17.096785714285712
Sinaloa,2022-01,17.246153846153845
Sinaloa,2022-02,17.25
Sinaloa,2022-03,17.291666666666668
Sinaloa,2022-04,17.5
Sinaloa,2022-05,17.5
Sinaloa,2022-06,17.501153846153844
Sinaloa,2022-07,17.5
Sinaloa,2022-08,18.133214285714285
Sinaloa,2022-09,19.179166666666667
Sinaloa,2022-10,19.165
Sinaloa,2022-11,19.397727272727273
Sinaloa,2022-12,19.485
Sinaloa,2023-01,19.510384615384616
Sinaloa,2023-02,19.485
Sinaloa,2023-03,19.73923076923077
Sinaloa,2023-04,19.985
Sinaloa,2023-05,19.985
Sinaloa,2023-06,19.985
Sinaloa,2023-07,19.985
Sinaloa,2023-08,19.979615384615386
Sinaloa,2023-09,19.979615384615386
Sinaloa,2023-10,19.986153846153847
Sinaloa,2023-11,19.985
Sinaloa,2023-12,19.985
Sinaloa,2024-01,19.986153846153847
Sinaloa,2024-02,19.985
Sinaloa,2024-03,19.985
Sinaloa,2024-04,19.985
Sonora,2007-01,8.882467532467533
Sonora,2007-02,8.559565217391304
Sonora,2007-03,8.467371794871795
Sonora,2007-04,8.501818181818182
Sonora,2007-05,8.490289855072465
Sonora,2007-06,8.556825396825397
Sonora,2007-07,8.575
Sonora,2007-08,8.575000000000001
Sonora,2007-09,8.575000000000001
Sonora,2007-10,8.585666666666667
Sonora,2007-11,8.601666666666667
Sonora,2007-12,8.601666666666667
Sonora,2008-01,8.601666666666667
Sonora,2008-02,8.595
Sonora,2008-03,8.596666666666666
Sonora,2008-04,8.625
Sonora,2008-05,8.623194444444444
Sonora,2008-06,8.625
Sonora,2008-07,8.625
Sonora,2008-08,8.626666666666667
Sonora,2008-09,8.596666666666666
Sonora,2008-10,8.596666666666668
Sonora,2008-11,8.591060606060607
Sonora,2008-12,8.58
Sonora,2009-01,8.58
Sonora,2009-02,8.748939393939393
Sonora,2009-03,8.854999999999999
Sonora,2009-04,9.086805555555555
Sonora,2009-05,9.118749999999999
Sonora,2009-06,9.114871794871796
Sonora,2009-07,9.123333333333333
Sonora,2009-08,9.122948717948718
Sonora,2009-09,9.123333333333333
Sonora,2009-10,9.167692307692308
Sonora,2009-11,9.32409090909091
Sonora,2009-12,9.4255
Sonora,2010-01,9.601388888888888
Sonora,2010-02,9.485151515151514
Sonora,2010-03,9.497307692307691
Sonora,2010-04,9.541666666666666
Sonora,2010-05,9.543611111111112
Sonora,2010-06,9.496666666666666
Sonora,2010-07,9.496153846153847
Sonora,2010-08,9.42
Sonora,2010-09,9.42
Sonora,2010-10,9.45051282051282
Sonora,2010-11,9.476666666666667
Sonora,2010-12,9.670357142857142
Sonora,2011-01,9.815
Sonora,2011-02,10.051666666666666
Sonora,2011-03,10.179861111111112
Sonora,2011-04,10.417916666666667
Sonora,2011-05,10.611153846153845
Sonora,2011-06,10.71653846153846
Sonora,2011-07,10.916794871794872
Sonora,2011-08,10.953809523809523
Sonora,2011-09,11.040833333333333
Sonora,2011-10,11.075000000000001
Sonora,2011-11,11.07878787878788
Sonora,2011-12,11.075000000000001
Sonora,2012-01,11.69326923076923
Sonora,2012-02,12.190520833333332
Sonora,2012-03,12.2021875
Sonora,2012-04,12.262083333333335
Sonora,2012-05,12.286634615384616
Sonora,2012-06,12.36576923076923
Sonora,2012-07,12.487884615384615
Sonora,2012-08,12.480089285714286
Sonora,2012-09,12.512916666666667
Sonora,2012-10,12.581428571428573
Sonora,2012-11,12.553295454545456
Sonora,2012-12,12.600673076923076
Sonora,2013-01,12.717596153846156
Sonora,2013-02,12.965795454545455
Sonora,2013-03,12.969999999999999
Sonora,2013-04,12.980096153846155
Sonora,2013-05,12.966730769230768
Sonora,2013-06,12.92125
Sonora,2013-07,12.884107142857143
Sonora,2013-08,12.848846153846154
Sonora,2013-09,12.920520833333335
Sonora,2013-10,12.896442307692308
Sonora,2013-11,12.893229166666666
Sonora,2013-12,12.912395833333333
Sonora,2014-01,12.96653846153846
Sonora,2014-02,12.959545454545456
Sonora,2014-03,12.926875
Sonora,2014-04,12.886354166666665
Sonora,2014-05,12.897708333333334
Sonora,2014-06,12.895
Sonora,2014-07,12.922884615384616
Sonora,2014-08,12.934433962264151
Sonora,2014-09,12.931346153846153
Sonora,2014-10,12.92
Sonora,2014-11,12.92
Sonora,2014-12,12.922857142857142
Sonora,2015-01,12.938846153846155
Sonora,2015-02,12.95909090909091
Sonora,2015-03,12.97
Sonora,2015-04,12.96625
Sonora,2015-05,12.97375
Sonora,2015-06,12.964326923076923
Sonora,2015-07,12.976875000000001
Sonora,2015-08,12.945
Sonora,2015-09,12.955625
Sonora,2015-10,13.02903846153846
Sonora,2015-11,13.031136363636364
Sonora,2015-12,13.016874999999999
Sonora,2016-01,13.010833333333332
Sonora,2016-02,13.254062500000002
Sonora,2016-03,13.510113636363638
Sonora,2016-04,13.5125
Sonora,2016-05,13.5125
Sonora,2016-06,13.5125
Sonora,2016-07,13.5125
Sonora,2016-08,13.464649122807018
Sonora,2016-09,13.477083333333333
Sonora,2016-10,13.475000000000001
Sonora,2016-11,13.474431818181818
Sonora,2016-12,13.469134615384615
Sonora,2017-01,13.993589743589743
Sonora,2017-02,14.23181818181818
Sonora,2017-03,14.294487179487179
Sonora,2017-04,14.328333333333333
Sonora,2017-05,14.328333333333331
Sonora,2017-06,14.347948717948716
Sonora,2017-07,14.332692307692309
Sonora,2017-08,14.326282051282051
Sonora,2017-09,14.328333333333331
Sonora,2017-10,14.339871794871796
Sonora,2017-11,14.378333333333334
Sonora,2017-12,14.378888888888888
Sonora,2018-01,14.428589743589745
Sonora,2018-02,14.418181818181818
Sonora,2018-03,14.445151515151515
Sonora,2018-04,14.468333333333334
Sonora,2018-05,14.469358974358974
Sonora,2018-06,14.474487179487179
Sonora,2018-07,14.510897435897435
Sonora,2018-08,14.535119047619048
Sonora,2018-09,14.705277777777777
Sonora,2018-10,14.735
Sonora,2018-11,14.732878787878787
Sonora,2018-12,14.728076923076923
Sonora,2019-01,14.735
Sonora,2019-02,14.735
Sonora,2019-03,14.835833333333333
Sonora,2019-04,15.045
Sonora,2019-05,15.038589743589743
Sonora,2019-06,15.039166666666667
Sonora,2019-07,14.922435897435898
Sonora,2019-08,15.010512820512819
Sonora,2019-09,15.023333333333333
Sonora,2019-10,15.023333333333332
Sonora,2019-11,14.999722222222223
Sonora,2019-12,15.121805555555556
Sonora,2020-01,15.133333333333335
Sonora,2020-02,15.203333333333333
Sonora,2020-03,15.438888888888888
Sonora,2020-04,16.16888888888889
Sonora,2020-05,16.21909090909091
Sonora,2020-06,
Sonora,2020-07,16.3
Sonora,2020-08,16.20357142857143
Sonora,2020-09,15.759305555555557
Sonora,2020-10,15.762435897435898
Sonora,2020-11,15.767121212121214
Sonora,2020-12,15.768333333333333
Sonora,2021-01,16.065694444444446
Sonora,2021-02,16.275303030303032
Sonora,2021-03,16.455384615384617
Sonora,2021-04,16.4325
Sonora,2021-05,16.503888888888888
Sonora,2021-06,16.569871794871794
Sonora,2021-07,16.86
Sonora,2021-08,17.280641025641025
Sonora,2021-09,17.280641025641025
Sonora,2021-10,17.280641025641025
Sonora,2021-11,17.291527777777777
Sonora,2021-12,17.296904761904763
Sonora,2022-01,17.71717948717949
Sonora,2022-02,18.506666666666668
Sonora,2022-03,18.851666666666667
Sonora,2022-04,18.888333333333335
Sonora,2022-05,19.012307692307694
Sonora,2022-06,18.955000000000002
Sonora,2022-07,18.933589743589742
Sonora,2022-08,19.49892857142857
Sonora,2022-09,19.991527777777776
Sonora,2022-10,20.183974358974357
Sonora,2022-11,20.385151515151517
Sonora,2022-12,20.52820512820513
Sonora,2023-01,20.494999999999997
Sonora,2023-02,20.523333333333333
Sonora,2023-03,20.754871794871796
Sonora,2023-04,20.807121212121213
Sonora,2023-05,21.222361111111113
Sonora,2023-06,21.408536585365855
Sonora,2023-07,21.519134615384612
Sonora,2023-08,21.515
Sonora,2023-09,21.515288461538464
Sonora,2023-10,21.53971153846154
Sonora,2023-11,21.643229166666668
Sonora,2023-12,21.7165625
Sonora,2024-01,21.80528846153846
Sonora,2024-02,21.78965909090909
Sonora,2024-03,21.78465909090909
Sonora,2024-04,21.735416666666666
Tabasco,2007-01,7.925
Tabasco,2007-02,7.656304347826087
Tabasco,2007-03,7.625769230769231
Tabasco,2007-04,7.628181818181818
Tabasco,2007-05,7.645652173913043
Tabasco,2007-06,7.65
Tabasco,2007-07,7.65
Tabasco,2007-08,7.65
Tabasco,2007-09,7.65
Tabasco,2007-10,7.65
Tabasco,2007-11,7.65
Tabasco,2007-12,7.65
Tabasco,2008-01,7.618461538461539
Tabasco,2008-02,7.8187500000000005
Tabasco,2008-03,7.814545454545455
Tabasco,2008-04,7.785
Tabasco,2008-05,7.864166666666667
Tabasco,2008-06,7.958076923076923
Tabasco,2008-07,7.798846153846155
Tabasco,2008-08,7.818076923076924
Tabasco,2008-09,7.82423076923077
Tabasco,2008-10,7.835
Tabasco,2008-11,7.7713636363636365
Tabasco,2008-12,7.763214285714286
Tabasco,2009-01,7.951153846153847
Tabasco,2009-02,8.17590909090909
Tabasco,2009-03,8.530833333333334
Tabasco,2009-04,8.9625
Tabasco,2009-05,8.965
Tabasco,2009-06,8.965
Tabasco,2009-07,8.963928571428571
Tabasco,2009-08,8.863461538461538
Tabasco,2009-09,8.639166666666666
Tabasco,2009-10,8.676923076923078
Tabasco,2009-11,8.836363636363636
Tabasco,2009-12,9.092
Tabasco,2010-01,9.195416666666667
Tabasco,2010-02,9.258181818181818
Tabasco,2010-03,9.350000000000001
Tabasco,2010-04,9.445
Tabasco,2010-05,9.481250000000001
Tabasco,2010-06,9.417692307692308
Tabasco,2010-07,9.437692307692307
Tabasco,2010-08,9.385000000000002
Tabasco,2010-09,9.532272727272728
Tabasco,2010-10,9.48
Tabasco,2010-11,9.47125
Tabasco,2010-12,9.533214285714285
Tabasco,2011-01,9.637692307692307
Tabasco,2011-02,9.72409090909091
Tabasco,2011-03,9.777916666666666
Tabasco,2011-04,10.327499999999999
Tabasco,2011-05,10.340769230769231
Tabasco,2011-06,10.269615384615385
Tabasco,2011-07,10.317692307692308
Tabasco,2011-08,10.392142857142858
Tabasco,2011-09,10.414166666666667
Tabasco,2011-10,10.431153846153846
Tabasco,2011-11,10.435
Tabasco,2011-12,10.53346153846154
Tabasco,2012-01,11.190384615384614
Tabasco,2012-02,11.772083333333333
Tabasco,2012-03,11.815
Tabasco,2012-04,11.815
Tabasco,2012-05,12.013846153846155
Tabasco,2012-06,12.559230769230767
Tabasco,2012-07,12.55
Tabasco,2012-08,12.549999999999999
Tabasco,2012-09,12.293750000000001
Tabasco,2012-10,12.110357142857142
Tabasco,2012-11,12.233181818181817
Tabasco,2012-12,12.385
Tabasco,2013-01,12.819615384615386
Tabasco,2013-02,13.030909090909091
Tabasco,2013-03,12.908636363636363
Tabasco,2013-04,12.869615384615384
Tabasco,2013-05,12.865384615384615
Tabasco,2013-06,12.322916666666666
Tabasco,2013-07,12.718214285714286
Tabasco,2013-08,12.510384615384615
Tabasco,2013-09,12.347499999999998
Tabasco,2013-10,12.17153846153846
Tabasco,2013-11,12.169166666666667
Tabasco,2013-12,12.065
Tabasco,2014-01,12.278076923076924
Tabasco,2014-02,12.107727272727272
Tabasco,2014-03,12.174999999999999
Tabasco,2014-04,12.311250000000001
Tabasco,2014-05,12.26375
Tabasco,2014-06,12.326538461538462
Tabasco,2014-07,12.303076923076922
Tabasco,2014-08,12.432692307692308
Tabasco,2014-09,12.445769230769232
Tabasco,2014-10,12.4
Tabasco,2014-11,12.42909090909091
Tabasco,2014-12,12.379999999999999
Tabasco,2015-01,12.403461538461539
Tabasco,2015-02,12.392272727272728
Tabasco,2015-03,12.255
Tabasco,2015-04,12.294166666666667
Tabasco,2015-05,12.315833333333332
Tabasco,2015-06,12.481153846153846
Tabasco,2015-07,12.463571428571429
Tabasco,2015-08,12.480384615384615
Tabasco,2015-09,12.478333333333333
Tabasco,2015-10,12.450384615384614
Tabasco,2015-11,12.373181818181818
Tabasco,2015-12,12.441249999999998
Tabasco,2016-01,12.551666666666668
Tabasco,2016-02,12.638333333333334
Tabasco,2016-03,12.6
Tabasco,2016-04,12.646538461538462
Tabasco,2016-05,12.617307692307692
Tabasco,2016-06,12.488076923076923
Tabasco,2016-07,12.506153846153847
Tabasco,2016-08,12.593214285714286
Tabasco,2016-09,12.679583333333333
Tabasco,2016-10,12.701923076923077
Tabasco,2016-11,12.7
Tabasco,2016-12,12.7
Tabasco,2017-01,12.771923076923077
Tabasco,2017-02,12.784999999999998
Tabasco,2017-03,12.785
Tabasco,2017-04,12.784999999999998
Tabasco,2017-05,12.793750000000001
Tabasco,2017-06,12.796153846153846
Tabasco,2017-07,12.8
Tabasco,2017-08,12.8
Tabasco,2017-09,12.725000000000001
Tabasco,2017-10,12.868461538461538
Tabasco,2017-11,12.9
Tabasco,2017-12,12.775416666666667
Tabasco,2018-01,12.891923076923076
Tabasco,2018-02,12.96
Tabasco,2018-03,12.892272727272728
Tabasco,2018-04,13.04653846153846
Tabasco,2018-05,13.025000000000002
Tabasco,2018-06,13.01576923076923
Tabasco,2018-07,13.099999999999998
Tabasco,2018-08,13.13642857142857
Tabasco,2018-09,13.084999999999999
Tabasco,2018-10,13.104285714285712
Tabasco,2018-11,13.155909090909091
Tabasco,2018-12,13.181153846153846
Tabasco,2019-01,13.222307692307691
Tabasco,2019-02,13.312272727272727
Tabasco,2019-03,13.665000000000001
Tabasco,2019-04,13.665000000000001
Tabasco,2019-05,13.788076923076924
Tabasco,2019-06,
Tabasco,2019-07,
Tabasco,2019-08,
Tabasco,2019-09,13.900714285714285
Tabasco,2019-10,14.011923076923075
Tabasco,2019-11,14.049999999999999
Tabasco,2019-12,14.35
Tabasco,2020-01,14.288461538461538
Tabasco,2020-02,14.2
Tabasco,2020-03,14.2875
Tabasco,2020-04,14.258333333333333
Tabasco,2020-05,13.595454545454546
Tabasco,2020-06,
Tabasco,2020-07,
Tabasco,2020-08,14.419285714285715
Tabasco,2020-09,14.520416666666668
Tabasco,2020-10,14.334615384615384
Tabasco,2020-11,14.54090909090909
Tabasco,2020-12,14.40125
Tabasco,2021-01,14.727916666666665
Tabasco,2021-02,14.9
Tabasco,2021-03,15.019615384615385
Tabasco,2021-04,14.885416666666666
Tabasco,2021-05,15.21125
Tabasco,2021-06,15.599999999999998
Tabasco,2021-07,15.93846153846154
Tabasco,2021-08,15.844615384615386
Tabasco,2021-09,15.849615384615387
Tabasco,2021-10,16.268846153846155
Tabasco,2021-11,16.065
Tabasco,2021-12,16.131071428571428
Tabasco,2022-01,16.315
Tabasco,2022-02,16.815
Tabasco,2022-03,16.325416666666666
Tabasco,2022-04,16.3
Tabasco,2022-05,16.309615384615384
Tabasco,2022-06,16.09923076923077
Tabasco,2022-07,15.996153846153845
Tabasco,2022-08,16.824642857142855
Tabasco,2022-09,16.7625
Tabasco,2022-10,16.88153846153846
Tabasco,2022-11,17.372272727272726
Tabasco,2022-12,17.479615384615386
Tabasco,2023-01,17.505
Tabasco,2023-02,17.63681818181818
Tabasco,2023-03,17.618076923076924
Tabasco,2023-04,17.548181818181817
Tabasco,2023-05,17.55125
Tabasco,2023-06,17.535
Tabasco,2023-07,17.766923076923078
Tabasco,2023-08,18.092307692307692
Tabasco,2023-09,18.065
Tabasco,2023-10,18.065
Tabasco,2023-11,18.065
Tabasco,2023-12,18.035
Tabasco,2024-01,17.96
Tabasco,2024-02,18.024090909090912
Tabasco,2024-03,18.078636363636363
Tabasco,2024-04,18.065
Tamaulipas,2007-01,7.5273239436619725
Tamaulipas,2007-02,7.53004347826087
Tamaulipas,2007-03,7.478423076923077
Tamaulipas,2007-04,7.579454545454546
Tamaulipas,2007-05,7.60304347826087
Tamaulipas,2007-06,7.636809523809524
Tamaulipas,2007-07,7.659400000000001
Tamaulipas,2007-08,7.6659999999999995
Tamaulipas,2007-09,7.658499999999999
Tamaulipas,2007-10,7.642799999999999
Tamaulipas,2007-11,7.623
Tamaulipas,2007-12,7.622999999999999
Tamaulipas,2008-01,7.665076923076923
Tamaulipas,2008-02,7.74775
Tamaulipas,2008-03,7.741909090909091
Tamaulipas,2008-04,7.791384615384615
Tamaulipas,2008-05,7.826083333333333
Tamaulipas,2008-06,7.851230769230769
Tamaulipas,2008-07,7.858769230769231
Tamaulipas,2008-08,7.908615384615384
Tamaulipas,2008-09,8.020076923076923
Tamaulipas,2008-10,8.103285714285715
Tamaulipas,2008-11,8.155363636363637
Tamaulipas,2008-12,8.155000000000001
Tamaulipas,2009-01,8.141615384615385
Tamaulipas,2009-02,8.119545454545454
Tamaulipas,2009-03,8.169833333333333
Tamaulipas,2009-04,8.470666666666666
Tamaulipas,2009-05,8.591916666666666
Tamaulipas,2009-06,8.603846153846154
Tamaulipas,2009-07,8.608714285714285
Tamaulipas,2009-08,8.626615384615384
Tamaulipas,2009-09,8.607
Tamaulipas,2009-10,8.648153846153846
Tamaulipas,2009-11,8.751363636363637
Tamaulipas,2009-12,9.020800000000001
Tamaulipas,2010-01,9.072416666666667
Tamaulipas,2010-02,9.068272727272728
Tamaulipas,2010-03,9.110153846153846
Tamaulipas,2010-04,9.290916666666668
Tamaulipas,2010-05,9.3425
Tamaulipas,2010-06,9.356769230769231
Tamaulipas,2010-07,9.423307692307691
Tamaulipas,2010-08,9.450615384615384
Tamaulipas,2010-09,9.507
Tamaulipas,2010-10,9.507000000000001
Tamaulipas,2010-11,9.499166666666667
Tamaulipas,2010-12,9.479214285714285
Tamaulipas,2011-01,9.589538461538462
Tamaulipas,2011-02,9.57590909090909
Tamaulipas,2011-03,9.752916666666666
Tamaulipas,2011-04,9.976416666666667
Tamaulipas,2011-05,10.134692307692308
Tamaulipas,2011-06,10.227153846153845
Tamaulipas,2011-07,10.303
Tamaulipas,2011-08,10.353571428571428
Tamaulipas,2011-09,10.38075
Tamaulipas,2011-10,10.507384615384616
Tamaulipas,2011-11,10.521454545454546
Tamaulipas,2011-12,10.613692307692308
Tamaulipas,2012-01,11.198461538461538
Tamaulipas,2012-02,11.422666666666666
Tamaulipas,2012-03,11.481083333333334
Tamaulipas,2012-04,11.512333333333334
Tamaulipas,2012-05,11.609307692307693
Tamaulipas,2012-06,11.773384615384614
Tamaulipas,2012-07,11.937
Tamaulipas,2012-08,11.963428571428572
Tamaulipas,2012-09,11.987
Tamaulipas,2012-10,11.979928571428571
Tamaulipas,2012-11,11.886999999999999
Tamaulipas,2012-12,11.907923076923076
Tamaulipas,2013-01,12.161923076923076
Tamaulipas,2013-02,12.386000000000001
Tamaulipas,2013-03,12.386000000000001
Tamaulipas,2013-04,12.380692307692307
Tamaulipas,2013-05,12.405307692307693
Tamaulipas,2013-06,12.413
Tamaulipas,2013-07,12.40157142857143
Tamaulipas,2013-08,12.365615384615385
Tamaulipas,2013-09,12.331833333333332
Tamaulipas,2013-10,12.396692307692307
Tamaulipas,2013-11,12.431999999999999
Tamaulipas,2013-12,12.43188524590164
Tamaulipas,2014-01,12.397923076923076
Tamaulipas,2014-02,12.42
Tamaulipas,2014-03,12.37575
Tamaulipas,2014-04,12.345833333333333
Tamaulipas,2014-05,12.317833333333335
Tamaulipas,2014-06,12.287307692307692
Tamaulipas,2014-07,12.261923076923077
Tamaulipas,2014-08,12.269153846153847
Tamaulipas,2014-09,12.272307692307693
Tamaulipas,2014-10,12.316571428571429
Tamaulipas,2014-11,12.32409090909091
Tamaulipas,2014-12,12.334714285714286
Tamaulipas,2015-01,12.399000000000001
Tamaulipas,2015-02,12.405090909090909
Tamaulipas,2015-03,12.416
Tamaulipas,2015-04,12.448416666666667
Tamaulipas,2015-05,12.501083333333334
Tamaulipas,2015-06,12.52753846153846
Tamaulipas,2015-07,12.56557142857143
Tamaulipas,2015-08,12.58676923076923
Tamaulipas,2015-09,12.607166666666666
Tamaulipas,2015-10,12.608692307692309
Tamaulipas,2015-11,12.569727272727274
Tamaulipas,2015-12,12.505500000000001
Tamaulipas,2016-01,12.545333333333334
Tamaulipas,2016-02,12.63975
Tamaulipas,2016-03,12.712909090909092
Tamaulipas,2016-04,12.775461538461538
Tamaulipas,2016-05,12.822076923076922
Tamaulipas,2016-06,12.830909090909092
Tamaulipas,2016-07,12.826
Tamaulipas,2016-08,12.827714285714286
Tamaulipas,2016-09,12.9145
Tamaulipas,2016-10,12.921692307692307
Tamaulipas,2016-11,12.870000000000001
Tamaulipas,2016-12,12.88076923076923
Tamaulipas,2017-01,13.034615384615385
Tamaulipas,2017-02,13.095636363636363
Tamaulipas,2017-03,13.170615384615385
Tamaulipas,2017-04,13.183000000000002
Tamaulipas,2017-05,13.259666666666668
Tamaulipas,2017-06,13.352307692307692
Tamaulipas,2017-07,13.379615384615384
Tamaulipas,2017-08,13.382000000000001
Tamaulipas,2017-09,13.382923076923078
Tamaulipas,2017-10,13.43723076923077
Tamaulipas,2017-11,13.446083333333332
Tamaulipas,2017-12,13.470333333333334
Tamaulipas,2018-01,13.595692307692309
Tamaulipas,2018-02,13.60909090909091
Tamaulipas,2018-03,13.622181818181819
Tamaulipas,2018-04,13.614076923076922
Tamaulipas,2018-05,13.622615384615385
Tamaulipas,2018-06,13.62
Tamaulipas,2018-07,13.61923076923077
Tamaulipas,2018-08,13.674428571428573
Tamaulipas,2018-09,13.843333333333334
Tamaulipas,2018-10,13.867428571428572
Tamaulipas,2018-11,13.975545454545454
Tamaulipas,2018-12,13.948384615384615
Tamaulipas,2019-01,14.024538461538462
Tamaulipas,2019-02,14.046090909090909
Tamaulipas,2019-03,14.132083333333332
Tamaulipas,2019-04,14.400583333333334
Tamaulipas,2019-05,14.500153846153847
Tamaulipas,2019-06,14.76375
Tamaulipas,2019-07,14.680928571428572
Tamaulipas,2019-08,14.678359375
Tamaulipas,2019-09,14.701333333333334
Tamaulipas,2019-10,14.706307692307691
Tamaulipas,2019-11,14.694583333333334
Tamaulipas,2019-12,14.76275
Tamaulipas,2020-01,15.028384615384615
Tamaulipas,2020-02,15.158545454545456
Tamaulipas,2020-03,15.159916666666668
Tamaulipas,2020-04,15.18825
Tamaulipas,2020-05,15.172321428571427
Tamaulipas,2020-06,
Tamaulipas,2020-07,
Tamaulipas,2020-08,15.12578125
Tamaulipas,2020-09,15.1095
Tamaulipas,2020-10,15.10746153846154
Tamaulipas,2020-11,15.113181818181818
Tamaulipas,2020-12,15.10575
Tamaulipas,2021-01,15.058833333333332
Tamaulipas,2021-02,15.194363636363637
Tamaulipas,2021-03,15.592538461538462
Tamaulipas,2021-04,15.861666666666668
Tamaulipas,2021-05,16.113833333333336
Tamaulipas,2021-06,16.205076923076923
Tamaulipas,2021-07,16.651307692307693
Tamaulipas,2021-08,16.936230769230768
Tamaulipas,2021-09,17.002000000000002
Tamaulipas,2021-10,17.110000000000003
Tamaulipas,2021-11,17.334583333333335
Tamaulipas,2021-12,17.349214285714286
Tamaulipas,2022-01,17.52430769230769
Tamaulipas,2022-02,17.764727272727274
Tamaulipas,2022-03,18.035666666666668
Tamaulipas,2022-04,18.21441666666667
Tamaulipas,2022-05,18.121923076923075
Tamaulipas,2022-06,18.06230769230769
Tamaulipas,2022-07,18.12746153846154
Tamaulipas,2022-08,18.625357142857144
Tamaulipas,2022-09,19.133333333333333
Tamaulipas,2022-10,19.302384615384614
